date,t1M_ATM,t1M_BF10,t1M_BF25,t1M_C10,t1M_C25,t1M_P10,t1M_P25,t1M_RR10,t1M_RR25,t1Y_ATM,t1Y_BF10,t1Y_BF25,t1Y_C10,t1Y_C25,t1Y_P10,t1Y_P25,t1Y_RR10,t1Y_RR25,t3M_ATM,t3M_BF10,t3M_BF25,t3M_C10,t3M_C25,t3M_P10,t3M_P25,t3M_RR10,t3M_RR25,t6M_ATM,t6M_BF10,t6M_BF25,t6M_C10,t6M_C25,t6M_P10,t6M_P25,t6M_RR10,t6M_RR25
2024-09-06,13.875000,1.100000,0.355000,12.465000,12.862500,17.485000,15.597500,-5.020000,-2.735000,11.655000,1.930000,0.577500,10.962500,10.836250,16.207500,13.628750,-5.245000,-2.792500,13.405000,1.320000,0.385000,12.185000,12.417500,17.265000,15.162500,-5.080000,-2.745000,12.375000,1.630000,0.482500,11.367500,11.481250,16.642500,14.233750,-5.275000,-2.752500
2024-09-09,13.920000,1.080000,0.330000,12.590000,12.932500,17.410000,15.567500,-4.820000,-2.635000,11.600000,1.905000,0.570000,10.927500,10.790000,16.082500,13.550000,-5.155000,-2.760000,13.130000,1.240000,0.385000,11.892500,12.172500,16.847500,14.857500,-4.955000,-2.685000,12.195000,1.590000,0.472500,11.242500,11.341250,16.327500,13.993750,-5.085000,-2.652500
2024-09-10,13.725000,1.005000,0.310000,12.437500,12.795000,17.022500,15.275000,-4.585000,-2.480000,11.635000,1.835000,0.545000,11.007500,10.865000,15.932500,13.495000,-4.925000,-2.630000,13.095000,1.230000,0.375000,11.905000,12.170000,16.745000,14.770000,-4.840000,-2.600000,12.220000,1.520000,0.445000,11.280000,11.377500,16.200000,13.952500,-4.920000,-2.575000
2024-09-11,13.935000,1.000000,0.307500,12.657500,13.013750,17.212500,15.471250,-4.555000,-2.457500,11.730000,1.800000,0.495000,11.110000,10.975000,15.950000,13.475000,-4.840000,-2.500000,13.310000,1.220000,0.375000,12.137500,12.400000,16.922500,14.970000,-4.785000,-2.570000,12.350000,1.520000,0.440000,11.420000,11.505000,16.320000,14.075000,-4.900000,-2.570000
2024-09-12,13.660000,0.985000,0.307500,12.472500,12.791250,16.817500,15.143750,-4.345000,-2.352500,11.720000,1.790000,0.530000,11.037500,10.935000,15.982500,13.565000,-4.945000,-2.630000,13.275000,1.210000,0.370000,12.137500,12.387500,16.832500,14.902500,-4.695000,-2.515000,12.385000,1.480000,0.427500,11.430000,11.538750,16.300000,14.086250,-4.870000,-2.547500
2024-09-13,14.010000,0.995000,0.305000,12.720000,13.092500,17.290000,15.537500,-4.570000,-2.445000,11.835000,1.765000,0.517500,11.122500,11.043750,16.077500,13.661250,-4.955000,-2.617500,13.420000,1.215000,0.365000,12.265000,12.520000,17.005000,15.050000,-4.740000,-2.530000,12.530000,1.455000,0.422500,11.555000,11.683750,16.415000,14.221250,-4.860000,-2.537500
2024-09-16,14.550000,1.050000,0.315000,13.190000,13.572500,18.010000,16.157500,-4.820000,-2.585000,11.945000,1.840000,0.542500,11.210000,11.113750,16.360000,13.861250,-5.150000,-2.747500,13.645000,1.275000,0.382500,12.427500,12.696250,17.412500,15.358750,-4.985000,-2.662500,12.690000,1.520000,0.437500,11.682500,11.806250,16.737500,14.448750,-5.055000,-2.642500
2024-09-17,14.040000,0.950000,0.287500,13.115000,13.308750,16.865000,15.346250,-3.750000,-2.037500,11.830000,1.810000,0.532500,11.180000,11.053750,16.100000,13.671250,-4.920000,-2.617500,13.350000,1.170000,0.352500,12.382500,12.556250,16.657500,14.848750,-4.275000,-2.292500,12.445000,1.445000,0.415000,11.627500,11.685000,16.152500,14.035000,-4.525000,-2.350000
2024-09-18,14.180000,0.910000,0.272500,13.322500,13.501250,16.857500,15.403750,-3.535000,-1.902500,11.755000,1.730000,0.497500,11.137500,11.013750,15.832500,13.491250,-4.695000,-2.477500,13.405000,1.125000,0.332500,12.487500,12.648750,16.572500,14.826250,-4.085000,-2.177500,12.425000,1.390000,0.397500,11.632500,11.686250,15.997500,13.958750,-4.365000,-2.272500
2024-09-19,13.450000,0.905000,0.275000,12.710000,12.835000,16.000000,14.615000,-3.290000,-1.780000,11.600000,1.755000,0.477500,10.982500,10.851250,15.727500,13.303750,-4.745000,-2.452500,13.185000,1.170000,0.345000,12.265000,12.412500,16.445000,14.647500,-4.180000,-2.235000,12.215000,1.430000,0.405000,11.462500,11.480000,15.827500,13.760000,-4.365000,-2.280000
2024-09-20,12.945000,0.890000,0.270000,12.287500,12.375000,15.382500,14.055000,-3.095000,-1.680000,11.485000,1.760000,0.515000,10.917500,10.760000,15.572500,13.240000,-4.655000,-2.480000,12.835000,1.130000,0.327500,12.010000,12.103750,15.920000,14.221250,-3.910000,-2.117500,12.055000,1.385000,0.397500,11.395000,11.373750,15.485000,13.531250,-4.090000,-2.157500
2024-09-23,13.010000,0.900000,0.270000,12.320000,12.417500,15.500000,14.142500,-3.180000,-1.725000,11.475000,1.755000,0.515000,10.927500,10.762500,15.532500,13.217500,-4.605000,-2.455000,12.740000,1.140000,0.327500,11.910000,12.011250,15.850000,14.123750,-3.940000,-2.112500,12.000000,1.410000,0.400000,11.295000,11.290000,15.525000,13.510000,-4.230000,-2.220000
2024-09-24,13.100000,0.895000,0.267500,12.437500,12.523750,15.552500,14.211250,-3.115000,-1.687500,11.435000,1.755000,0.512500,10.902500,10.723750,15.477500,13.171250,-4.575000,-2.447500,12.805000,1.125000,0.325000,11.987500,12.077500,15.872500,14.182500,-3.885000,-2.105000,11.915000,1.410000,0.400000,11.222500,11.215000,15.427500,13.415000,-4.205000,-2.200000
2024-09-25,13.440000,0.900000,0.267500,12.737500,12.838750,15.942500,14.576250,-3.205000,-1.737500,11.450000,1.725000,0.505000,10.957500,10.775000,15.392500,13.135000,-4.435000,-2.360000,12.975000,1.120000,0.325000,12.180000,12.267500,16.010000,14.332500,-3.830000,-2.065000,12.025000,1.385000,0.385000,11.350000,11.322500,15.470000,13.497500,-4.120000,-2.175000
2024-09-26,13.515000,0.880000,0.260000,12.997500,13.020000,15.792500,14.530000,-2.795000,-1.510000,11.505000,1.660000,0.450000,11.065000,10.865000,15.265000,13.045000,-4.200000,-2.180000,13.070000,1.080000,0.310000,12.310000,12.392500,15.990000,14.367500,-3.680000,-1.975000,12.125000,1.390000,0.382500,11.527500,11.458750,15.502500,13.556250,-3.975000,-2.097500
2024-09-27,13.235000,0.915000,0.270000,12.595000,12.662500,15.705000,14.347500,-3.110000,-1.685000,11.520000,1.715000,0.497500,11.047500,10.848750,15.422500,13.186250,-4.375000,-2.337500,13.060000,1.095000,0.307500,12.267500,12.353750,16.042500,14.381250,-3.775000,-2.027500,12.150000,1.400000,0.387500,11.545000,11.483750,15.555000,13.591250,-4.010000,-2.107500
2024-09-30,13.885000,0.880000,0.257500,13.265000,13.341250,16.265000,14.943750,-3.000000,-1.602500,11.500000,1.610000,0.455000,11.082500,10.882500,15.137500,13.027500,-4.055000,-2.145000,13.210000,1.025000,0.285000,12.500000,12.577500,15.970000,14.412500,-3.470000,-1.835000,12.135000,1.310000,0.360000,11.617500,11.542500,15.272500,13.447500,-3.655000,-1.905000
2024-10-01,14.465000,0.920000,0.280000,13.750000,13.855000,17.020000,15.635000,-3.270000,-1.780000,11.805000,1.705000,0.490000,11.420000,11.185000,15.600000,13.405000,-4.180000,-2.220000,13.600000,1.090000,0.307500,12.802500,12.893750,16.577500,14.921250,-3.775000,-2.027500,12.515000,1.385000,0.375000,12.202500,11.997500,15.597500,13.782500,-3.395000,-1.785000
2024-10-02,14.450000,0.895000,0.270000,13.755000,13.867500,16.935000,15.572500,-3.180000,-1.705000,11.820000,1.640000,0.462500,11.392500,11.198750,15.527500,13.366250,-4.135000,-2.167500,13.715000,1.045000,0.295000,12.997500,13.070000,16.522500,14.950000,-3.525000,-1.880000,12.545000,1.325000,0.367500,12.010000,11.941250,15.730000,13.883750,-3.720000,-1.942500
2024-10-03,14.080000,0.910000,0.272500,13.445000,13.523750,16.535000,15.181250,-3.090000,-1.657500,11.900000,1.640000,0.442500,11.457500,11.271250,15.622500,13.413750,-4.165000,-2.142500,13.540000,1.055000,0.300000,12.857500,12.910000,16.332500,14.770000,-3.475000,-1.860000,12.595000,1.345000,0.370000,12.092500,12.000000,15.787500,13.930000,-3.695000,-1.930000
2024-10-04,14.395000,0.930000,0.277500,13.702500,13.791250,16.947500,15.553750,-3.245000,-1.762500,11.745000,1.650000,0.467500,11.252500,11.076250,15.537500,13.348750,-4.285000,-2.272500,13.145000,1.060000,0.302500,12.470000,12.511250,15.940000,14.383750,-3.470000,-1.872500,12.440000,1.320000,0.370000,11.902500,11.837500,15.617500,13.782500,-3.715000,-1.945000
2024-10-07,14.685000,0.940000,0.280000,14.007500,14.095000,17.242500,15.835000,-3.235000,-1.740000,11.740000,1.640000,0.470000,11.285000,11.092500,15.475000,13.327500,-4.190000,-2.235000,13.115000,1.075000,0.307500,12.435000,12.476250,15.945000,14.368750,-3.510000,-1.892500,12.340000,1.310000,0.370000,11.822500,11.755000,15.477500,13.665000,-3.655000,-1.910000
2024-10-08,14.435000,0.930000,0.280000,13.715000,13.825000,17.015000,15.605000,-3.300000,-1.780000,11.740000,1.650000,0.472500,11.257500,11.083750,15.522500,13.341250,-4.265000,-2.257500,13.010000,1.065000,0.332500,12.262500,12.343750,15.887500,14.341250,-3.625000,-1.997500,12.290000,1.335000,0.370000,11.767500,11.687500,15.482500,13.632500,-3.715000,-1.945000
2024-10-09,13.895000,0.890000,0.260000,13.290000,13.355000,16.280000,14.955000,-2.990000,-1.600000,11.590000,1.555000,0.417500,11.140000,10.971250,15.150000,13.043750,-4.010000,-2.072500,12.665000,1.070000,0.295000,12.105000,12.087500,15.365000,13.832500,-3.260000,-1.745000,12.080000,1.275000,0.352500,11.597500,11.513750,15.112500,13.351250,-3.515000,-1.837500
2024-10-10,13.550000,0.920000,0.280000,12.860000,12.960000,16.080000,14.700000,-3.220000,-1.740000,11.630000,1.645000,0.472500,11.137500,10.963750,15.412500,13.241250,-4.275000,-2.277500,12.535000,1.080000,0.315000,11.900000,11.912500,15.330000,13.787500,-3.430000,-1.875000,12.080000,1.325000,0.370000,11.577500,11.492500,15.232500,13.407500,-3.655000,-1.915000
2024-10-11,13.135000,0.865000,0.247500,12.475000,12.561250,15.525000,14.203750,-3.050000,-1.642500,11.505000,1.575000,0.445000,11.050000,10.877500,15.110000,13.022500,-4.060000,-2.145000,12.240000,1.040000,0.300000,11.615000,11.647500,14.945000,13.432500,-3.330000,-1.785000,11.865000,1.270000,0.352500,11.365000,11.291250,14.905000,13.143750,-3.540000,-1.852500
2024-10-14,12.900000,0.895000,0.260000,12.320000,12.362500,15.270000,13.957500,-2.950000,-1.595000,11.475000,1.620000,0.462500,11.055000,10.848750,15.135000,13.026250,-4.080000,-2.177500,12.035000,1.065000,0.310000,11.430000,11.435000,14.770000,13.255000,-3.340000,-1.820000,11.725000,1.305000,0.365000,11.245000,11.145000,14.815000,13.035000,-3.570000,-1.890000
2024-10-15,13.015000,0.895000,0.262500,12.387500,12.458750,15.432500,14.096250,-3.045000,-1.637500,11.520000,1.615000,0.465000,11.060000,10.875000,15.210000,13.095000,-4.150000,-2.220000,12.150000,1.080000,0.315000,11.505000,11.520000,14.955000,13.410000,-3.450000,-1.890000,11.805000,1.320000,0.372500,11.272500,11.193750,14.977500,13.161250,-3.705000,-1.967500
2024-10-16,12.890000,0.915000,0.267500,12.257500,12.323750,15.352500,13.991250,-3.095000,-1.667500,11.570000,1.640000,0.475000,11.145000,10.942500,15.275000,13.147500,-4.130000,-2.205000,12.240000,1.115000,0.320000,11.637500,11.630000,15.072500,13.490000,-3.435000,-1.860000,11.925000,1.360000,0.382500,11.440000,11.336250,15.130000,13.278750,-3.690000,-1.942500
2024-10-17,12.685000,0.895000,0.265000,12.137500,12.167500,15.022500,13.732500,-2.885000,-1.565000,11.605000,1.630000,0.437500,11.312500,11.046250,15.157500,13.038750,-3.845000,-1.992500,12.270000,1.080000,0.312500,11.670000,11.673750,15.030000,13.491250,-3.360000,-1.817500,11.970000,1.340000,0.372500,11.537500,11.411250,15.082500,13.273750,-3.545000,-1.862500
2024-10-18,12.545000,0.905000,0.265000,11.950000,12.000000,14.950000,13.620000,-3.000000,-1.620000,11.620000,1.670000,0.475000,11.460000,11.125000,15.120000,13.065000,-3.660000,-1.940000,12.175000,1.150000,0.347500,11.632500,11.603750,15.017500,13.441250,-3.385000,-1.837500,11.955000,1.355000,0.380000,11.570000,11.425000,15.050000,13.245000,-3.480000,-1.820000
2024-10-21,12.800000,0.880000,0.267500,12.150000,12.238750,15.210000,13.896250,-3.060000,-1.657500,11.600000,1.680000,0.477500,11.425000,11.098750,15.135000,13.056250,-3.710000,-1.957500,12.205000,1.155000,0.350000,11.655000,11.635000,15.065000,13.475000,-3.410000,-1.840000,11.890000,1.360000,0.385000,11.510000,11.365000,14.990000,13.185000,-3.480000,-1.820000
2024-10-22,12.895000,0.890000,0.272500,12.177500,12.291250,15.392500,14.043750,-3.215000,-1.752500,11.700000,1.685000,0.480000,11.512500,11.192500,15.257500,13.167500,-3.745000,-1.975000,12.365000,1.175000,0.355000,11.757500,11.752500,15.322500,13.687500,-3.565000,-1.935000,12.025000,1.370000,0.382500,11.617500,11.478750,15.172500,13.336250,-3.555000,-1.857500
2024-10-23,13.850000,0.885000,0.267500,13.165000,13.268750,16.305000,14.966250,-3.140000,-1.697500,11.975000,1.750000,0.477500,11.707500,11.396250,15.742500,13.508750,-4.035000,-2.112500,12.880000,1.205000,0.357500,12.287500,12.258750,15.882500,14.216250,-3.595000,-1.957500,12.420000,1.440000,0.407500,11.985000,11.841250,15.735000,13.813750,-3.750000,-1.972500
2024-10-24,13.620000,0.800000,0.235000,12.947500,13.067500,15.892500,14.642500,-2.945000,-1.575000,11.715000,1.675000,0.465000,11.402500,11.135000,15.377500,13.225000,-3.975000,-2.090000,12.680000,1.145000,0.340000,12.005000,12.055000,15.645000,13.985000,-3.640000,-1.930000,12.185000,1.350000,0.382500,11.717500,11.621250,15.352500,13.513750,-3.635000,-1.892500
2024-10-25,13.730000,0.845000,0.255000,12.905000,13.087500,16.245000,14.882500,-3.340000,-1.795000,11.850000,1.780000,0.507500,11.472500,11.216250,15.787500,13.498750,-4.315000,-2.282500,12.700000,1.055000,0.325000,11.830000,11.990000,15.680000,14.060000,-3.850000,-2.070000,12.285000,1.455000,0.420000,11.652500,11.617500,15.827500,13.792500,-4.175000,-2.175000
2024-10-28,13.845000,0.840000,0.252500,13.035000,13.203750,16.335000,14.991250,-3.300000,-1.787500,11.860000,1.770000,0.507500,11.475000,11.231250,15.785000,13.503750,-4.310000,-2.272500,12.780000,1.195000,0.365000,12.062500,12.117500,15.887500,14.172500,-3.825000,-2.055000,12.345000,1.455000,0.417500,11.727500,11.681250,15.872500,13.843750,-4.145000,-2.162500
2024-10-29,14.220000,0.790000,0.240000,13.402500,13.587500,16.617500,15.332500,-3.215000,-1.745000,12.025000,1.765000,0.507500,11.620000,11.383750,15.960000,13.681250,-4.340000,-2.297500,13.040000,1.175000,0.362500,12.292500,12.371250,16.137500,14.433750,-3.845000,-2.062500,12.530000,1.440000,0.415000,11.895000,11.862500,16.045000,14.027500,-4.150000,-2.165000
2024-10-30,13.510000,0.765000,0.230000,12.705000,12.897500,15.845000,14.582500,-3.140000,-1.685000,11.665000,1.645000,0.440000,11.317500,11.080000,15.302500,13.130000,-3.985000,-2.050000,12.535000,1.115000,0.335000,11.850000,11.912500,15.450000,13.827500,-3.600000,-1.915000,12.055000,1.375000,0.395000,11.480000,11.437500,15.380000,13.462500,-3.900000,-2.025000
2024-10-31,13.000000,0.810000,0.242500,12.190000,12.363750,15.430000,14.121250,-3.240000,-1.757500,11.755000,1.760000,0.507500,11.360000,11.118750,15.670000,13.406250,-4.310000,-2.287500,12.445000,1.170000,0.362500,11.717500,11.783750,15.512500,13.831250,-3.795000,-2.047500,12.150000,1.445000,0.422500,11.505000,11.481250,15.685000,13.663750,-4.180000,-2.182500
2024-11-01,12.995000,0.695000,0.205000,12.160000,12.377500,15.220000,14.022500,-3.060000,-1.645000,11.640000,1.665000,0.462500,11.362500,11.081250,15.247500,13.123750,-3.885000,-2.042500,12.470000,1.085000,0.320000,11.870000,11.887500,15.240000,13.692500,-3.370000,-1.805000,12.130000,1.365000,0.385000,11.647500,11.550000,15.342500,13.480000,-3.695000,-1.930000
2024-11-04,12.955000,0.730000,0.217500,12.017500,12.253750,15.352500,14.091250,-3.335000,-1.837500,11.550000,1.765000,0.502500,11.207500,10.936250,15.422500,13.168750,-4.215000,-2.232500,12.300000,1.125000,0.345000,11.655000,11.680000,15.195000,13.610000,-3.540000,-1.930000,12.020000,1.425000,0.410000,11.485000,11.397500,15.405000,13.462500,-3.920000,-2.065000
2024-11-05,12.950000,0.660000,0.197500,12.072500,12.308750,15.147500,13.986250,-3.075000,-1.677500,11.450000,1.670000,0.472500,11.130000,10.871250,15.110000,12.973750,-3.980000,-2.102500,12.195000,1.020000,0.297500,11.532500,11.586250,14.897500,13.398750,-3.365000,-1.812500,11.915000,1.310000,0.367500,11.462500,11.358750,14.987500,13.206250,-3.525000,-1.847500
2024-11-06,11.490000,0.695000,0.210000,10.705000,10.877500,13.665000,12.522500,-2.960000,-1.645000,11.540000,1.705000,0.460000,11.220000,10.952500,15.270000,13.047500,-4.050000,-2.095000,11.665000,1.050000,0.312500,11.050000,11.073750,14.380000,12.881250,-3.330000,-1.807500,11.705000,1.365000,0.385000,11.232500,11.120000,14.907500,13.060000,-3.675000,-1.940000
2024-11-07,11.125000,0.725000,0.217500,10.485000,10.593750,13.215000,12.091250,-2.730000,-1.497500,11.430000,1.640000,0.430000,11.127500,10.857500,15.012500,12.862500,-3.885000,-2.005000,11.490000,1.020000,0.305000,10.880000,10.920000,14.140000,12.670000,-3.260000,-1.750000,11.560000,1.340000,0.375000,11.085000,10.980000,14.715000,12.890000,-3.630000,-1.910000
2024-11-08,10.760000,0.720000,0.220000,10.115000,10.220000,12.845000,11.740000,-2.730000,-1.520000,11.345000,1.675000,0.477500,11.060000,10.773750,14.980000,12.871250,-3.920000,-2.097500,11.165000,1.025000,0.312500,10.635000,10.636250,13.745000,12.318750,-3.110000,-1.682500,11.420000,1.330000,0.370000,10.955000,10.840000,14.545000,12.740000,-3.590000,-1.900000
2024-11-11,11.010000,0.720000,0.220000,10.345000,10.460000,13.115000,12.000000,-2.770000,-1.540000,11.450000,1.680000,0.477500,11.157500,10.876250,15.102500,12.978750,-3.945000,-2.102500,11.175000,1.050000,0.320000,10.615000,10.620000,13.835000,12.370000,-3.220000,-1.750000,11.475000,1.340000,0.370000,11.005000,10.887500,14.625000,12.802500,-3.620000,-1.915000
2024-11-12,11.085000,0.680000,0.205000,10.542500,10.612500,12.987500,11.967500,-2.445000,-1.355000,11.570000,1.715000,0.490000,11.227500,10.965000,15.342500,13.155000,-4.115000,-2.190000,11.355000,1.050000,0.312500,10.777500,10.791250,14.032500,12.543750,-3.255000,-1.752500,11.580000,1.340000,0.370000,11.102500,10.992500,14.737500,12.907500,-3.635000,-1.915000
2024-11-13,10.720000,0.695000,0.212500,10.117500,10.221250,12.712500,11.643750,-2.595000,-1.422500,11.540000,1.725000,0.487500,11.205000,10.926250,15.325000,13.128750,-4.120000,-2.202500,11.240000,1.010000,0.300000,10.622500,10.657500,13.877500,12.422500,-3.255000,-1.765000,11.490000,1.340000,0.370000,11.017500,10.902500,14.642500,12.817500,-3.625000,-1.915000
2024-11-14,10.685000,0.640000,0.190000,10.162500,10.242500,12.487500,11.507500,-2.325000,-1.265000,11.795000,1.595000,0.420000,11.492500,11.232500,15.287500,13.197500,-3.795000,-1.965000,11.280000,0.985000,0.292500,10.737500,10.753750,13.792500,12.391250,-3.055000,-1.637500,11.645000,1.280000,0.357500,11.217500,11.108750,14.632500,12.896250,-3.415000,-1.787500
2024-11-15,11.285000,0.790000,0.252500,10.625000,10.748750,13.525000,12.326250,-2.900000,-1.577500,11.630000,1.730000,0.495000,11.210000,10.982500,15.510000,13.267500,-4.300000,-2.285000,11.470000,1.070000,0.330000,10.817500,10.877500,14.262500,12.722500,-3.445000,-1.845000,11.730000,1.370000,0.385000,11.195000,11.120000,15.005000,13.110000,-3.810000,-1.990000
2024-11-18,10.995000,0.770000,0.240000,10.402500,10.500000,13.127500,11.970000,-2.725000,-1.470000,11.515000,1.600000,0.445000,11.305000,11.005000,14.925000,12.915000,-3.620000,-1.910000,11.285000,1.010000,0.302500,10.690000,10.728750,13.900000,12.446250,-3.210000,-1.717500,11.655000,1.305000,0.362500,11.170000,11.083750,14.750000,12.951250,-3.580000,-1.867500
2024-11-19,11.850000,0.875000,0.267500,10.995000,11.188750,14.455000,13.046250,-3.460000,-1.857500,11.550000,1.650000,0.462500,11.165000,10.936250,15.235000,13.088750,-4.070000,-2.152500,11.500000,1.100000,0.330000,10.755000,10.845000,14.445000,12.815000,-3.690000,-1.970000,11.685000,1.360000,0.377500,11.092500,11.041250,14.997500,13.083750,-3.905000,-2.042500
2024-11-20,11.760000,0.850000,0.265000,10.845000,11.065000,14.375000,12.985000,-3.530000,-1.920000,11.680000,1.670000,0.440000,11.255000,11.047500,15.445000,13.192500,-4.190000,-2.145000,11.585000,1.135000,0.345000,10.792500,10.895000,14.647500,12.965000,-3.855000,-2.070000,11.760000,1.385000,0.385000,11.182500,11.115000,15.107500,13.175000,-3.925000,-2.060000
2024-11-21,12.110000,0.945000,0.290000,10.970000,11.280000,15.140000,13.520000,-4.170000,-2.240000,11.910000,1.745000,0.472500,11.425000,11.226250,15.885000,13.538750,-4.460000,-2.312500,11.825000,1.225000,0.367500,10.865000,11.021250,15.235000,13.363750,-4.370000,-2.342500,11.920000,1.460000,0.412500,11.157500,11.171250,15.602500,13.493750,-4.445000,-2.322500
2024-11-22,12.055000,0.910000,0.290000,10.912500,11.240000,15.017500,13.450000,-4.105000,-2.210000,11.680000,1.805000,0.517500,11.120000,10.938750,15.850000,13.456250,-4.730000,-2.517500,11.750000,1.205000,0.365000,10.805000,10.960000,15.105000,13.270000,-4.300000,-2.310000,11.875000,1.450000,0.417500,11.070000,11.113750,15.580000,13.471250,-4.510000,-2.357500
2024-11-25,12.000000,0.910000,0.282500,10.987500,11.241250,14.832500,13.323750,-3.845000,-2.082500,11.565000,1.695000,0.452500,11.060000,10.881250,15.460000,13.153750,-4.400000,-2.272500,11.665000,1.170000,0.355000,10.822500,10.927500,14.847500,13.112500,-4.025000,-2.185000,11.690000,1.405000,0.402500,10.990000,10.988750,15.200000,13.196250,-4.210000,-2.207500
2024-11-26,12.250000,0.900000,0.277500,11.225000,11.488750,15.075000,13.566250,-3.850000,-2.077500,11.675000,1.710000,0.455000,11.160000,10.982500,15.610000,13.277500,-4.450000,-2.295000,11.885000,1.150000,0.350000,11.045000,11.167500,15.025000,13.302500,-3.980000,-2.135000,11.855000,1.400000,0.390000,11.172500,11.155000,15.337500,13.335000,-4.165000,-2.180000
2024-11-27,12.580000,0.945000,0.285000,11.502500,11.777500,15.547500,13.952500,-4.045000,-2.175000,11.710000,1.765000,0.477500,11.145000,10.973750,15.805000,13.401250,-4.660000,-2.427500,12.120000,1.195000,0.360000,11.220000,11.352500,15.410000,13.607500,-4.190000,-2.255000,11.980000,1.425000,0.407500,11.242500,11.251250,15.567500,13.523750,-4.325000,-2.272500
2024-11-28,12.065000,0.770000,0.235000,10.997500,11.307500,14.672500,13.292500,-3.675000,-1.985000,11.560000,1.565000,0.420000,11.222500,11.012500,15.027500,12.947500,-3.805000,-1.935000,11.880000,1.045000,0.317500,10.910000,11.113750,14.940000,13.281250,-4.030000,-2.167500,11.790000,1.265000,0.352500,10.990000,11.058750,15.120000,13.226250,-4.130000,-2.167500
2024-11-29,12.440000,0.780000,0.237500,11.310000,11.653750,15.130000,13.701250,-3.820000,-2.047500,11.570000,1.600000,0.455000,11.065000,10.912500,15.275000,13.137500,-4.210000,-2.225000,12.030000,1.045000,0.312500,11.012500,11.231250,15.137500,13.453750,-4.125000,-2.222500,11.870000,1.290000,0.360000,11.015000,11.112500,15.305000,13.347500,-4.290000,-2.235000
2024-12-02,12.885000,0.750000,0.235000,11.712500,12.092500,15.557500,14.147500,-3.845000,-2.055000,11.655000,1.630000,0.467500,11.092500,10.961250,15.477500,13.283750,-4.385000,-2.322500,12.140000,0.980000,0.297500,11.077500,11.346250,15.162500,13.528750,-4.085000,-2.182500,11.930000,1.230000,0.342500,11.052500,11.171250,15.267500,13.373750,-4.215000,-2.202500
2024-12-03,13.225000,0.765000,0.240000,11.997500,12.400000,15.982500,14.530000,-3.985000,-2.130000,11.710000,1.600000,0.452500,11.210000,11.051250,15.410000,13.273750,-4.200000,-2.222500,12.230000,0.995000,0.300000,11.147500,11.422500,15.302500,13.637500,-4.155000,-2.215000,12.050000,1.245000,0.345000,11.162500,11.282500,15.427500,13.507500,-4.265000,-2.225000
2024-12-04,12.955000,0.755000,0.235000,11.817500,12.182500,15.602500,14.197500,-3.785000,-2.015000,11.715000,1.625000,0.460000,11.200000,11.042500,15.480000,13.307500,-4.280000,-2.265000,12.200000,0.970000,0.295000,11.157500,11.417500,15.182500,13.572500,-4.025000,-2.155000,12.065000,1.215000,0.342500,11.210000,11.323750,15.350000,13.491250,-4.140000,-2.167500
2024-12-05,11.590000,0.725000,0.225000,10.570000,10.877500,14.060000,12.752500,-3.490000,-1.875000,11.680000,1.575000,0.425000,11.155000,11.012500,15.355000,13.197500,-4.200000,-2.185000,11.785000,0.960000,0.290000,10.790000,11.035000,14.700000,13.115000,-3.910000,-2.080000,11.760000,1.195000,0.335000,10.932500,11.040000,14.977500,13.150000,-4.045000,-2.110000
2024-12-06,11.515000,0.660000,0.202500,10.572500,10.856250,13.777500,12.578750,-3.205000,-1.722500,11.495000,1.615000,0.460000,10.987500,10.830000,15.232500,13.080000,-4.245000,-2.250000,11.760000,0.935000,0.275000,10.807500,11.022500,14.582500,13.047500,-3.775000,-2.025000,11.780000,1.180000,0.325000,11.025000,11.092500,14.895000,13.117500,-3.870000,-2.025000
2024-12-09,11.425000,0.685000,0.207500,10.427500,10.733750,13.792500,12.531250,-3.365000,-1.797500,11.410000,1.590000,0.450000,10.975000,10.782500,15.025000,12.937500,-4.050000,-2.155000,11.525000,0.925000,0.270000,10.592500,10.800000,14.307500,12.790000,-3.715000,-1.990000,11.555000,1.200000,0.330000,10.735000,10.830000,14.775000,12.940000,-4.040000,-2.110000
2024-12-10,11.430000,0.640000,0.197500,10.550000,10.813750,13.590000,12.441250,-3.040000,-1.627500,11.475000,1.545000,0.442500,10.990000,10.843750,15.050000,12.991250,-4.060000,-2.147500,11.520000,0.895000,0.265000,10.660000,10.842500,14.170000,12.727500,-3.510000,-1.885000,11.605000,1.175000,0.320000,10.842500,10.907500,14.717500,12.942500,-3.875000,-2.035000
2024-12-11,11.140000,0.630000,0.197500,10.295000,10.538750,13.245000,12.136250,-2.950000,-1.597500,11.490000,1.565000,0.445000,11.022500,10.860000,15.087500,13.010000,-4.065000,-2.150000,11.460000,0.885000,0.260000,10.617500,10.795000,14.072500,12.645000,-3.455000,-1.850000,11.600000,1.180000,0.322500,10.835000,10.901250,14.725000,12.943750,-3.890000,-2.042500
2024-12-12,10.770000,0.615000,0.192500,9.967500,10.198750,12.802500,11.726250,-2.835000,-1.527500,11.400000,1.560000,0.422500,10.902500,10.751250,15.017500,12.893750,-4.115000,-2.142500,11.245000,0.895000,0.265000,10.412500,10.577500,13.867500,12.442500,-3.455000,-1.865000,11.450000,1.190000,0.327500,10.672500,10.741250,14.607500,12.813750,-3.935000,-2.072500
